0.1563324	-0.35047486	0.19647238	0.3061015	-0.48134106	-0.4314094	0.46207967	0.3670987	-0.47362053	0.051430043	-0.5341011	0.18083306	0.2403312	-0.12159854	0.2549425	-0.23544052	-0.49517524	-0.34353748	-0.12018442	0.53596145
-0.42778397	-0.4225495	0.48451364	0.42812324	0.4360172	0.42640856	-0.43801978	-0.45844272	-0.40777466	-0.44550377	-0.4065073	-0.4390121	-0.3918882	0.45754296	0.46671462	0.3695933	0.43699327	-0.4759502	0.45622462	-0.422012
0.19373323	-0.24214208	0.20110874	0.315998	-0.4816453	-0.5055076	0.506025	0.4369484	-0.47945678	0.17643784	-0.48883253	0.11862348	0.23671821	-0.060463447	0.101647265	-0.048915535	-0.51980644	-0.4320375	-0.047496323	0.47600788
0.24415213	-0.36537895	0.29907864	0.26818612	-0.5434498	-0.47945777	0.5030572	0.39155722	-0.43301874	0.14437385	-0.5240657	0.1754595	0.27739066	-0.14230801	0.2346238	-0.13804957	-0.4637891	-0.3506014	-0.11749358	0.48561934
0.26602158	-0.39874348	0.3376846	0.37289226	-0.45713297	-0.38747588	0.5233868	0.45975652	-0.50645983	0.14674735	-0.45744	0.23549512	0.34717396	-0.18401001	0.2721194	-0.13213722	-0.4210079	-0.3666248	-0.20893319	0.47125083
0.23782544	-0.39783326	0.3400173	0.4395573	-0.53655857	-0.5136579	0.45595083	0.4008241	-0.52089447	0.17405131	-0.5102069	0.16664965	0.32481906	-0.18424469	0.20189899	-0.18630068	-0.46083486	-0.43926254	-0.1462875	0.5322165
0.17629528	-0.41078815	0.27467588	0.2889058	-0.5140065	-0.47491282	0.53286755	0.39137116	-0.47622654	0.18847167	-0.46411556	0.21813166	0.23542635	-0.18702619	0.25924438	-0.11419211	-0.49720412	-0.40557045	-0.08824629	0.5494819
0.1706119	-0.34333006	0.23615175	0.3905508	-0.41900447	-0.37414005	0.45741037	0.42614952	-0.35002512	0.13396016	-0.48327112	0.14537239	0.2999175	-0.08153523	0.16437946	-0.16022414	-0.42605546	-0.35699576	-0.110149994	0.42268026
0.25824293	-0.400854	0.29994905	0.31148112	-0.46388	-0.39117214	0.48048046	0.32103008	-0.47406617	0.21987449	-0.48050484	0.2667295	0.27389953	-0.17338473	0.25848192	-0.1749284	-0.402013	-0.39322552	-0.13945967	0.5360701
0.25759754	-0.439084	0.37803113	0.31567731	-0.55536133	-0.4123737	0.48054567	0.34514982	-0.49222666	0.13838622	-0.5387238	0.3174177	0.36272246	-0.23046568	0.24552026	-0.14705603	-0.45817688	-0.35576025	-0.2308964	0.54188186
0.30281577	-0.39167336	0.29093605	0.4465389	-0.5152167	-0.4759954	0.5378458	0.3630136	-0.4575184	0.02648647	-0.49697492	0.18223076	0.31397596	-0.17216076	0.24019054	-0.14635216	-0.444349	-0.4148093	-0.12080439	0.5568295
0.22384202	-0.38617203	0.35377115	0.4513101	-0.5365142	-0.4606374	0.51341534	0.3588022	-0.4982066	0.11985891	-0.49422863	0.2521679	0.29602107	-0.15546411	0.24198268	-0.15569097	-0.43046704	-0.33730993	-0.13678879	0.5188827
0.15738517	-0.40351823	0.27016595	0.5108897	-0.47019136	-0.5563756	0.54161566	0.35549197	-0.43757352	0.10640333	-0.5178093	0.2121557	0.35065955	-0.16913825	0.28623796	-0.21163237	-0.51888126	-0.3927094	-0.09248983	0.4952373
0.233285	-0.44071293	0.28475857	0.39773852	-0.49848884	-0.50177073	0.5395597	0.39827123	-0.5397388	0.056975637	-0.5227848	0.23600206	0.25649664	-0.07882343	0.20236334	-0.17723149	-0.49309656	-0.4846748	-0.14704525	0.5448435
-0.43347844	-0.47829217	0.46967784	0.42047453	0.47752938	0.45944795	-0.43442336	-0.46754053	-0.42391226	-0.44097355	-0.43120742	-0.42736813	-0.45051453	0.40818775	0.48613837	0.4424793	0.45336285	-0.4433455	0.44254217	-0.42069882
0.21900542	-0.34688023	0.25930366	0.3876894	-0.511898	-0.5184335	0.54819316	0.36931375	-0.41105068	0.11402892	-0.520365	0.19421011	0.28053907	-0.17781341	0.14930932	-0.1489295	-0.45726764	-0.3123715	-0.1392434	0.46905187
0.2493343	-0.37641105	0.33836174	0.4575393	-0.49601418	-0.50741917	0.5416751	0.3788397	-0.5301829	0.1437039	-0.47444662	0.31589007	0.28320184	-0.23956838	0.24724673	-0.17808728	-0.45769915	-0.45023605	-0.15342233	0.51891357
0.25593933	-0.5035091	0.34393483	0.48665556	-0.48518476	-0.4865665	0.46165502	0.33815324	-0.4490094	0.1766272	-0.52242154	0.31977072	0.3659822	-0.21819888	0.3585412	-0.18939143	-0.48039535	-0.3616491	-0.2590917	0.49507436
0.31746364	-0.3666351	0.24426875	0.30269465	-0.47131816	-0.45676786	0.4994518	0.3723917	-0.43543872	0.13549547	-0.5236992	0.2490208	0.30480734	-0.18844908	0.21051781	-0.1471865	-0.46892747	-0.3471191	-0.20773304	0.4677705
0.2556378	-0.45357898	0.2789224	0.3162605	-0.5618225	-0.4029787	0.4927803	0.41190383	-0.45165047	0.05981476	-0.5377154	0.29984686	0.27938434	-0.20357168	0.2677702	-0.19698992	-0.49844632	-0.43887213	-0.18350086	0.5244821
0.27669522	-0.3300854	0.2827028	0.30089632	-0.4697065	-0.5034772	0.44727328	0.279767	-0.49971414	0.1569261	-0.50408846	0.27819243	0.28182435	-0.23805766	0.2177409	-0.13682184	-0.39850414	-0.24111257	-0.21619205	0.49237838
0.20293725	-0.42734957	0.25169355	0.28946924	-0.51398575	-0.3672863	0.48077482	0.36882836	-0.44364306	0.08937051	-0.43505517	0.21564737	0.3009311	-0.19904752	0.21592228	-0.06592137	-0.42039594	-0.4124879	-0.11974393	0.51164144
-0.41430902	-0.4814901	0.5454015	0.38944203	0.41178432	0.43765208	-0.41813558	-0.38975206	-0.401164	-0.4335274	-0.45108852	-0.46125266	-0.46511003	0.46352234	0.45925665	0.41570336	0.46153715	-0.4269497	0.37983677	-0.46322823
0.17937852	-0.106514014	-0.021478979	0.09770519	-0.35936114	-0.26563242	0.35659543	0.2366249	-0.35369495	0.12530942	-0.35432005	-0.0051363893	0.07903914	-0.0042827367	0.03067869	-0.03384784	-0.37641975	-0.12672353	-0.07677038	0.32175124
-0.4531244	-0.41829094	-0.31984055	0.43542498	0.4496371	0.47987548	-0.47965673	-0.4789691	0.1730217	-0.482258	0.3108442	-0.36776805	-0.47401074	0.44360694	0.49205157	0.48617163	0.47891694	-0.34496185	0.40008625	-0.50575715
0.014056612	0.03065247	-0.19162309	-0.056544103	0.15741995	0.14963515	0.055639584	0.09198183	0.13607503	-0.020047508	0.18489856	0.13600332	0.054096878	-0.038364723	0.115945525	-0.21142004	0.038625233	0.10701981	-0.039311543	-0.2298323
0.26547235	0.13568895	-0.15374309	-0.26516956	0.24440207	0.30500823	-0.20438121	0.011856611	0.15039393	0.24623264	0.26837596	0.18325746	-0.0040614386	-0.17385511	0.2335127	-0.21787968	0.08843279	0.23073515	-0.25069767	-0.27310988
0.11691124	0.18325917	-0.17514034	-0.22429508	0.30059424	0.19971094	-0.13869634	0.15640555	0.17180395	0.11784108	0.28671286	0.20020615	0.07290283	-0.14161946	0.17915598	-0.29926038	-0.027780153	0.13471988	-0.2159045	-0.31129318
0.2563646	0.08494434	-0.13346796	-0.31011486	0.38653836	0.21088745	-0.24363926	-0.07630917	0.32757568	0.2757402	0.35607705	0.25530568	0.17065074	-0.31168467	0.22515161	-0.2399716	0.1267974	0.3446159	-0.28455338	-0.31525415
0.16312861	0.014256995	0.07265664	-0.13496934	0.20683753	0.01583425	0.14162754	0.08717382	0.103745855	0.17200226	0.100357875	0.20130958	-0.01387894	-0.20404643	0.21521121	-0.2821236	-0.03398145	0.031829484	-0.24260807	-0.024274107
0.2175263	0.0999321	-0.021198468	-0.20844927	0.29301217	0.121513285	-0.20467654	0.00306714	0.32575512	0.2093963	0.20286095	0.22972222	-0.1398395	-0.13758269	0.1768097	-0.25545934	0.22294909	0.17809366	-0.23319696	-0.2716331
0.16738433	0.22458388	-0.13820732	-0.30907926	0.33733112	0.14901684	-0.16827866	0.22542705	0.27935472	0.30052143	0.32358098	0.2760694	0.14379299	-0.3655779	0.30113706	-0.29744762	0.095034525	0.21494362	-0.3511729	-0.34161934
0.24747792	0.26829988	-0.2496267	-0.22185878	0.29027024	0.25663453	-0.07538851	0.07918503	0.22994073	0.16934235	0.30059886	0.17345858	0.039500337	-0.2521473	0.07074764	-0.22732101	0.10519914	0.34003234	-0.2846313	-0.2101867
0.32371905	0.20197299	0.063675046	-0.3084728	0.3265166	0.3038263	-0.014255892	0.0035635533	0.22928597	0.26555693	0.33257008	0.21256897	0.1857114	-0.3375745	0.32059625	-0.31693155	0.17094368	0.32063374	-0.26046777	-0.35574067
0.22881131	0.11049268	-0.07918366	-0.17846282	0.2477167	0.18687081	-0.12046792	0.09163668	0.25378346	0.21079744	0.19777256	0.26760674	0.17442356	-0.27173427	0.22904627	-0.16928542	-0.08317613	0.22783358	-0.2163196	-0.27751827
0.31528574	0.17385085	-0.21227068	-0.22675264	0.28097215	-0.018496625	-0.18692528	0.034188196	0.28970996	0.2083439	0.26007357	0.1530964	0.27711615	-0.20547317	0.2138216	-0.26220995	0.1476221	0.3015223	-0.34990278	-0.2807599
0.2513356	0.15167578	-0.32255313	-0.36849424	0.36565003	0.30372098	-0.17117697	0.05009394	0.29487312	0.24591477	0.3457566	0.35391498	0.1638705	-0.33591533	0.25374267	-0.21923386	0.01762594	0.36494833	-0.32128718	-0.41449445
0.053306237	0.10052198	-0.23237647	-0.052873295	-0.021890048	0.02759785	0.04384535	0.12235651	0.03797109	-0.07233954	0.009544515	-0.016683279	-0.11916894	0.07876385	-0.14231807	0.050714754	-0.229042	0.07421655	-0.018061146	0.017266633
0.21969382	-0.03869983	0.00057245104	-0.1752016	0.20206814	0.13791758	0.27942002	0.2885832	0.1941765	0.048246033	0.092547774	0.09303506	0.087963276	-0.17503442	0.16847211	-0.18736613	-0.09722344	0.11542402	-0.11173215	0.00032670857
0.0180508	0.09230835	-0.0849483	-0.032371894	0.116945714	0.056756005	-0.0058177463	-0.09411381	0.10091533	-0.01782504	0.080910794	0.04328422	-0.012024047	-0.012270701	-0.015034467	-0.07509311	-0.07065122	0.23879796	-0.04214873	-0.11380964
0.2362681	0.13955401	-0.08550958	-0.23159368	0.28233686	0.28641394	0.1206963	0.23015942	0.23010275	0.12543625	0.14991426	0.24229231	0.17622562	-0.1946813	0.28987145	-0.2005885	-0.06561245	0.31547114	-0.24076495	-0.18100652
0.23763546	0.27876046	-0.32214603	-0.2744204	0.3209308	0.23946385	0.051134534	0.20187101	0.22199641	0.21439494	0.33026397	0.22706409	0.20795569	-0.31191394	0.35167676	-0.3303889	0.061950505	0.41678813	-0.2864142	-0.26662263
0.22309607	0.07845513	0.049316697	-0.20264468	0.15404102	-0.011791947	-0.015437804	0.13642581	0.17096254	0.10456549	0.13387677	0.23829229	0.1105837	-0.18385127	0.22612269	-0.25146306	-0.24309473	0.32804775	-0.22699234	0.061268274
0.05984364	0.25764784	-0.18507388	-0.21952297	0.16176529	0.11897203	-0.23373495	0.07427862	0.21363622	0.09398278	0.14865646	0.20251083	0.2090457	-0.19	0.022438837	-0.17956832	0.06371099	0.08899242	-0.17649436	-0.18798283
0.101713456	-0.013485122	0.05935508	-0.14851713	-0.033889312	-0.041166563	0.027329696	0.026618166	0.07429601	0.20229226	0.04388418	0.18956336	0.23662256	-0.27679104	0.171086	-0.2845984	0.06996425	-0.15006034	-0.25163707	0.014761276
0.24204682	0.18815066	-0.15346311	-0.14008234	0.2631138	0.15076531	-0.16509612	0.18757087	0.23341574	0.17302729	0.30204478	0.109748036	-0.2270151	-0.09930796	0.12977512	-0.23139612	0.10659683	0.2288591	-0.19442412	-0.27187598
0.120381534	0.22947384	-0.27182207	-0.094490714	0.3127437	0.14016457	0.012980633	0.14587332	0.1279978	0.0735625	0.25333846	0.05292508	-0.066046186	-0.18124975	0.022597685	-0.20346525	0.0620274	0.29670745	-0.09360242	-0.32028735
0.0041687354	0.09992833	-0.09098517	0.018506717	0.17540593	0.1309256	-0.042843502	0.113063894	0.059394144	-0.0143401325	0.18195963	-0.029868208	-0.029962385	0.023141995	0.10340177	-0.15042989	0.03501621	0.1703442	-0.15370163	-0.1875061
0.2769625	0.14024577	-0.07548203	-0.35778204	0.3328975	0.23515552	-0.02634469	0.15877707	0.2008447	0.3652431	0.26202512	0.42035574	-0.001991882	-0.35973117	0.4318489	-0.30020243	0.0632218	0.21130382	-0.3705706	-0.3659844
0.058074657	0.20083754	-0.049356002	-0.11312981	0.3100687	0.12951311	0.11564878	0.117800355	0.20284009	0.13097918	0.18967928	0.1428193	-0.1558132	-0.098629124	0.12724389	-0.111350104	-0.010122802	0.24165617	-0.1805245	-0.14295776
0.025215719	0.045344483	-0.013460599	-0.037258387	-0.03794726	0.043069515	-0.020367658	0.045575466	0.033371773	0.007311225	0.0068527684	0.011490621	-0.0057515614	-0.011453737	0.035905037	0.042587925	-0.004572749	-0.0015702248	-0.04643588	-0.010730933
0.15634681	0.17404872	-0.21502765	-0.3054493	0.25502804	0.1489297	0.15172456	0.21145976	0.30901104	0.21519738	0.29472244	0.20292068	0.14480625	-0.0986478	0.19092055	-0.2655788	-0.07135246	0.27131006	-0.21857288	-0.18884742
0.35150734	0.005032312	0.16068222	-0.27074137	0.05980348	0.052617684	0.06937473	0.08712635	0.059240956	0.1887831	0.0900413	0.32474494	0.2846947	-0.19609684	0.280553	-0.25846308	-0.057977796	0.1487012	-0.33166155	-0.018209627
0.22413331	0.01204279	-0.011213024	-0.26502287	0.18314962	0.14314815	-0.17407826	-0.16332607	0.20696062	0.18056805	0.18307987	0.26011324	0.11532105	-0.29883543	0.17869617	-0.30770868	0.057197217	0.17679109	-0.2293301	-0.2120109
0.2751833	0.011377539	-0.04603544	-0.18124777	0.27870327	0.29755065	-0.25819033	0.17794174	0.27105165	0.25127202	0.20677553	0.4208335	0.22738822	-0.21811631	0.24292804	-0.3980118	0.014304724	0.15573491	-0.34076396	-0.26973715
0.058922436	0.33380187	-0.24137203	-0.044690344	0.14644481	0.28098497	-0.1652612	-0.09074226	0.1619479	0.04307694	0.17699578	0.10073582	-0.08913645	-0.086955935	-0.062413607	-0.019008523	0.00032224006	0.3824469	-0.07209073	-0.20285548
0.28558144	0.15213984	-0.2430422	-0.31232166	0.38780487	0.3721392	-0.17096776	-0.05640063	0.30104655	0.25217247	0.28659585	0.13644679	0.14165233	-0.25387567	0.24303184	-0.21312688	0.19446427	0.27417186	-0.27056977	-0.3389714
0.32878122	-0.011819417	0.014493783	-0.34685478	0.2596619	0.25572518	0.13218667	-0.013010399	0.11472003	0.26310375	0.2137163	0.29503515	0.27878007	-0.33526918	0.38991567	-0.32240817	-0.06465742	0.17105252	-0.3292917	-0.11141847
0.15700394	0.18387307	-0.14732823	-0.23566121	0.13711958	0.21453398	-0.060271088	-0.01211947	0.15365437	0.23328142	0.16787212	0.2168241	-0.009277668	-0.19467452	0.13846587	-0.13399576	0.06266421	0.093758024	-0.1994764	-0.17494614
0.23361458	0.10336797	0.098527424	-0.22825104	0.30626565	0.05644165	-0.13732238	-0.03320369	0.287783	0.1712437	0.22532547	0.16434015	0.19802171	-0.25594983	0.22032124	-0.23202536	0.04531652	0.19649325	-0.19272694	-0.14689226
0.29531854	-0.076417185	-0.10508577	-0.3161921	0.28825557	0.17370346	-0.08746079	-0.004714255	0.27954948	0.1621106	0.23936659	0.19567603	0.025775539	-0.19231386	0.31439096	-0.2534859	0.20274323	0.19648042	-0.28966013	-0.20272645
0.22724648	0.13732947	0.02093218	-0.29765928	0.24590269	0.05521584	0.027120037	0.07485914	0.20741032	0.27985865	0.23350589	0.21941222	0.056988668	-0.26228362	0.30251208	-0.2833249	0.028486619	0.2286974	-0.28068882	-0.17858852
0.34580836	-0.010520454	-0.08022801	-0.28734538	0.14859957	0.21434644	0.22528759	0.19821744	0.17963274	0.3862604	0.20302477	0.39002472	0.19090681	-0.2845519	0.35080078	-0.27237257	-0.062104624	0.1560118	-0.28919646	-0.16757248
0.3014232	0.14646783	-0.1344611	-0.28647622	0.39243385	0.31397295	-0.015360976	0.21421196	0.18164596	0.21964647	0.35765058	0.36367157	0.094602846	-0.40857595	0.39969933	-0.31272072	-0.07060055	0.2086569	-0.344943	-0.2769926
0.13426647	0.21011484	-0.23625311	-0.23659286	0.32874236	0.05706846	0.02387493	0.06082126	0.2303698	0.22707854	0.2164009	0.18191656	0.19208801	-0.25424656	0.14939559	-0.12234472	0.004531151	0.28649327	-0.22664538	-0.29115844
0.33343977	0.06269557	-0.05114596	-0.27880856	0.2819772	0.29298413	-0.034749035	0.09163304	0.27883646	0.3011367	0.19758838	0.2088079	0.074097395	-0.07787058	0.1702527	-0.1547458	-0.12603705	0.2615189	-0.22953357	-0.17633538
0.33591774	0.16764443	-0.17403005	-0.38023832	0.34256285	0.28569326	-0.10328214	-0.0925972	0.29035687	0.3426051	0.2998108	0.27843067	0.23623826	-0.24402589	0.32161278	-0.36884183	0.06739532	0.3242308	-0.40686128	-0.23933004
0.22969057	0.05117147	-0.22707999	-0.28413668	0.27509332	0.14252807	0.097730756	0.07975017	0.27626026	0.32210007	0.24530953	0.22446647	0.28181672	-0.34116244	0.31519195	-0.38171336	0.15377039	0.16424723	-0.3200093	-0.30743057
0.24136092	0.14015023	-0.11193024	-0.102331586	0.35269648	0.18841146	-0.013574382	0.14283822	0.26537442	0.11459888	0.25408238	0.1755129	-0.06931202	-0.112789184	0.31626078	-0.22197741	0.017732475	0.3383302	-0.20523791	-0.23313203
0.20704046	0.18792571	-0.13149877	-0.2889459	0.23756647	0.243159	-0.26965022	-0.029647402	0.17394042	0.17359535	0.27959412	0.17832927	-0.07915251	-0.18154286	0.26109064	-0.1995028	0.12651113	0.24338388	-0.17454396	-0.27858785
0.1715279	-0.08568244	0.102383204	-0.17407435	-0.008137985	0.08631282	0.20649126	0.13195637	0.12855186	0.30166033	0.07680251	0.30608281	0.17759353	-0.20952821	0.18827732	-0.25002116	0.021249793	0.021287782	-0.27698472	-0.06319335
0.19760777	0.07176053	-0.15922685	-0.23853517	0.21099956	0.15959385	-0.10012499	0.13980976	0.21792142	0.09154178	0.2630999	0.22769745	-0.0624159	-0.22002485	0.16020931	-0.2172989	-0.10992369	0.19322121	-0.24973868	-0.21327369
0.21231891	-0.10921917	-0.07791176	-0.22259638	0.19994445	0.28771538	-0.061566714	0.22714299	0.28911248	0.24665841	0.26528984	0.2540294	0.35185772	-0.30009812	0.22060183	-0.261105	0.040231362	0.13589658	-0.33162987	-0.19410115
0.35271782	0.30215558	-0.33717465	-0.36201808	0.427705	0.4987102	-0.13827252	-0.10443695	0.31456158	0.2561923	0.42201665	0.41984165	0.19786373	-0.32407224	0.41795114	-0.38939336	0.17305022	0.4105787	-0.34202063	-0.3694161
0.25295073	0.16521749	0.005955606	-0.33418667	0.33238313	0.15727003	0.064835414	0.15265761	0.23713171	0.26214904	0.3839716	0.36665827	0.011463967	-0.254213	0.33188084	-0.36467835	0.24510208	0.3486588	-0.38286847	-0.339166
0.32074878	0.15266483	-0.22412845	-0.25963706	0.32133415	0.19089778	-0.029014757	0.2211519	0.2775887	0.20305789	0.32111606	0.18879667	0.06480298	-0.20360762	0.16060674	-0.21130759	0.028192015	0.3447656	-0.21580686	-0.23511958
0.23576383	0.24556468	-0.12674767	-0.34168506	0.33494747	0.34281918	-0.27378458	-0.02559662	0.3046533	0.20313334	0.30874816	0.31601918	0.05556868	-0.2741203	0.28415993	-0.30165935	0.24954776	0.30370885	-0.32724136	-0.3364656
0.12314923	0.06104836	-0.18077794	-0.20395403	0.14622092	0.11561907	-0.024105938	0.08701214	0.21586819	0.20359421	0.14160669	0.22372629	0.082675815	-0.11274418	0.07718894	-0.27579102	-0.036003336	0.10673135	-0.2863091	-0.20180374
0.23226686	0.26640636	-0.08554061	-0.20981401	0.460376	0.28252074	-0.11128441	0.048706874	0.26586795	0.12690116	0.3836687	0.16536163	-0.09950574	-0.14865708	0.23277973	-0.22437811	-0.02887	0.35478914	-0.2065167	-0.3075395
0.17451134	0.20120345	-0.1677796	-0.21127364	0.2853914	0.2038345	-0.0882327	0.09937807	0.2552975	0.14677987	0.32905206	0.22681628	-0.09207576	-0.18668084	0.24125002	-0.2216011	0.07998138	0.17731741	-0.25864252	-0.27351412
0.23303595	0.04607845	-0.08287997	-0.2477101	0.2980623	0.16140932	-0.058312826	0.058110517	0.23574153	0.19874792	0.33150476	0.27574673	-0.015980849	-0.17719536	0.24304545	-0.21225661	0.14689602	0.27455953	-0.28924727	-0.32204238
0.31215125	0.11678904	-0.18673214	-0.364862	0.39601663	0.2630565	-0.043450568	0.25268093	0.2863053	0.3335869	0.32472196	0.42093655	0.16363902	-0.387698	0.4268108	-0.2837691	0.22670199	0.33153537	-0.31746644	-0.34000474
0.22714834	-0.036421653	0.10822761	0.01940425	0.073603176	0.046969745	0.12559046	0.007695827	-0.032210436	0.10073824	-0.059287474	0.11827093	0.07277585	-0.16023234	0.19292884	-0.21887492	-0.071148135	0.023255924	-0.21922207	0.031075262
0.3472343	0.1468282	-0.19283715	-0.30132902	0.2680726	0.30548432	0.027469337	0.14554095	0.28563958	0.25493163	0.1967087	0.20672883	-0.0299732	-0.20884	0.13160096	-0.23125358	-0.027426159	0.2079661	-0.26755786	-0.15021288
0.20576009	0.091972925	-0.13606855	-0.17164603	0.28361046	0.10000942	0.08573349	0.090827696	0.22620772	0.15740015	0.22978133	0.14388326	0.09757147	-0.18789485	0.13649255	-0.2145399	0.06112833	0.2555226	-0.21926335	-0.22102183
0.30451575	0.15386583	0.011691076	-0.3855906	0.31999817	0.09394712	0.0870444	0.051911734	0.25382596	0.32498792	0.37253886	0.279397	0.10518038	-0.2513226	0.21282975	-0.28453004	0.044510514	0.3014862	-0.27084696	-0.3497504
0.09531186	0.28085867	-0.18546486	-0.15582852	0.22861098	0.14051731	-0.15393142	0.061641745	0.24692366	0.11294107	0.25785947	0.08828759	-0.041594785	-0.081196636	0.1623966	-0.3097041	0.080232434	0.36323306	-0.17770566	-0.31857678
0.05260052	0.26017463	-0.1475725	-0.17372385	0.20253035	0.08329886	-0.05793563	0.19012982	0.2101624	0.03765604	0.21452065	0.067877494	0.06125523	-0.16970411	0.17662705	-0.18506481	-0.018782288	0.37327206	-0.15138397	-0.22680065
0.07095019	0.19889122	-0.25265303	-0.24118923	0.35983655	0.19021653	0.016976353	0.06721815	0.2353722	0.09651802	0.22524929	0.15766963	-0.0049990313	-0.17653187	0.25528184	-0.29398566	0.097939976	0.09624381	-0.15264267	-0.32194915
0.06889862	0.16715439	-0.21635142	-0.11055201	0.25269017	0.20092091	-0.036023926	0.01129876	0.17791384	0.09149527	0.09213568	0.014163102	-0.03308372	0.038077112	0.03998274	-0.14729007	-0.09349593	0.26920745	-0.16739929	-0.18495671
0.24482708	0.29675582	-0.18537405	-0.3278244	0.36219963	0.24094711	-0.19128881	0.011043018	0.27011564	0.23764032	0.33955503	0.30409938	0.037309285	-0.30145448	0.25557694	-0.23996408	-0.02180608	0.31994566	-0.31774065	-0.24158405
0.11608142	0.23388925	-0.15287942	-0.27169055	0.26846734	0.13316798	-0.058204625	0.21327816	0.22572426	0.105869286	0.309839	0.17357072	-0.0060370704	-0.11833493	0.1916908	-0.18093866	-0.1367019	0.37656355	-0.14141077	-0.29694164
0.32892466	0.1357035	-0.07944488	-0.22247845	0.10004011	0.14111394	0.08873446	0.15329376	0.13798617	0.24572133	0.14123131	0.10967535	0.048974346	-0.09251948	0.08195732	-0.120288946	-0.068120435	0.21391432	-0.26994628	-0.14585453
0.31259972	0.13634285	0.12840071	-0.3022183	0.15715188	0.12041396	0.1342063	0.10143457	0.16533357	0.33318213	0.22683735	0.18540233	0.22691698	-0.20241135	0.24547304	-0.2999347	-0.052285027	0.11799872	-0.2667776	-0.15785086
0.34657857	0.13503578	-0.106508315	-0.27825773	0.13721558	0.26956734	-0.14193453	0.010031139	0.111404486	0.16439883	0.20098075	0.03661478	0.060453486	-0.05272764	0.052753367	-0.049653728	-0.07406957	0.12288191	-0.1537512	-0.20667037
0.094302274	0.105060995	-0.25404042	-0.087403715	0.28763214	0.24234961	0.11470568	0.047685307	0.24311082	0.11301619	0.29944015	0.0545166	-0.20899543	-0.13750978	0.1882636	-0.17882511	0.13160892	0.31946823	-0.1126414	-0.18304472
-0.027693523	0.021429982	-0.0018648617	-0.03940334	-0.0032730922	-6.5971166e-05	0.032097664	-0.026804531	-0.030726826	-0.0068665855	0.016707208	0.013194349	0.019383576	-0.046371233	0.033663776	0.021335032	0.020757291	-0.027400482	-0.01720177	0.008530736
0.24447872	0.17559195	-0.16897397	-0.24992783	0.23066707	0.11324146	0.029061638	0.20435268	0.1801259	0.16922148	0.12145017	0.14163837	0.06891037	-0.14580749	0.15551895	-0.112314634	-0.09952301	0.39987558	-0.22411542	-0.21464428
0.13484296	-0.058621563	-0.07310607	-0.15753743	0.20460643	0.1292671	-0.07366608	-0.019954305	0.19886729	0.17189182	0.081333935	0.24594091	0.12792553	-0.12507911	0.24429265	-0.15655413	0.010521509	0.16159885	-0.19260137	-0.08671696
