-0.026459515	0.0013220906	0.033654813	0.047814284	0.0018228181	-0.014665592	0.02333415	-0.031688526	-0.039984964	-0.029199732	0.004426252	-0.017386436	-0.007037271	0.0408209	-0.036120724	0.0027625673	-0.03968378	-0.03805641	0.0075773597	0.00989778	0.043448295	-0.017840087	-0.037014604	0.037320796	-0.048660733	0.026058618	-0.03783053	-0.025237655	0.00073863193	-0.037220024	0.03509878	0.014128756	-0.046888866	0.0400745	0.031580497	-0.019910527	0.00044685602	-0.015901387	-0.010229815	0.04300734	-0.016573846	0.0017515533	-0.011392128	0.01772758	0.026661906	-0.02555126	0.017893445	0.0042968392	0.036440324	0.040499832	-0.026573325	-0.031023467	-0.0396644	0.029949334	-0.02517475	0.007785417	-0.03927649	0.044258777	0.04195937	-0.023287464	-0.026886487	0.017357063	0.038144413	-0.03605566	-0.0124664195	0.027162958	0.04466391	-0.026583625	-0.027950013	-0.020446062	0.03009757	-0.017762326	-0.020183051	-0.048482515	-0.0047407635	-0.03477764	0.0021598823	-0.008015133	0.011774957	0.049894158	-0.023586	0.011094175	0.029240262	-0.0074122176	0.049198058	-0.020012379	0.022412788	-0.04115683	-0.020492494	0.031885292	0.049250755	-0.02578907	0.030662742	-0.012827314	-0.024472833	0.010414254	-0.032511257	-0.014565837	0.026575636	-0.024717057
-0.12080147	-0.10032037	-0.15909225	-0.06913309	-0.05105873	-0.2071893	0.39447284	0.11920322	0.07732482	0.2624794	-0.09124606	0.0005417131	-0.27365673	-0.099609725	-0.07960983	0.38826382	-0.09142776	0.39914542	0.11465862	-0.08869199	-0.047784887	-0.19326206	0.21692148	0.09589268	-0.003015821	-0.09746802	-0.09700611	-0.17018825	-0.036014464	0.18003526	-0.09552274	-0.25243232	0.072587565	-0.18709844	-0.5431905	0.16056223	-0.037868917	-0.3270446	-0.23385097	-0.43060297	-0.16053426	-0.07851258	0.13460024	0.2330005	-0.3675135	-0.17975886	0.13919266	0.42913768	-0.100887544	-0.016482743	-0.03951875	-0.11049306	0.10912345	-0.11502176	0.054426856	-0.09200454	0.15924954	-0.23036556	-0.04879878	0.09861472	-0.15571508	-0.15795901	0.012980534	-0.39221215	-0.025651896	0.088025875	-0.13457368	0.158832	-0.027086593	-0.04760874	0.21681063	-0.191405	0.078561105	0.027847126	-0.123351604	0.20458445	0.024842104	0.07516635	-0.33714473	-0.1084131	0.0057010935	0.0041412637	0.011822413	0.5298395	-0.0017647914	-0.0702809	-0.49198595	0.079160005	0.072151534	0.3733942	0.053080697	0.046758458	-0.018722933	-0.1105761	0.37631255	-0.08017987	-0.3348264	0.10279702	0.54084826	0.016404912
-0.39825046	0.025950186	-0.042537823	-0.08378697	-0.010760293	-0.339974	0.034732025	0.09354607	0.08533074	0.16312303	-0.035039496	0.010748306	-0.27227625	-0.092095375	0.11605721	0.016925942	0.055881258	-0.013382347	0.100302964	-0.121529445	-0.023688378	-0.02871548	-0.09505234	0.029622626	0.09388738	0.032138422	-0.033026583	0.013639136	0.035158355	-0.011063634	-0.11926058	-0.05081419	0.10665458	-0.07844556	-0.34222707	0.19473208	-0.0015907368	-0.26402304	-0.10311982	0.24230373	-0.15179943	-0.44704747	0.12390072	0.21356004	0.3101283	-0.005362668	0.33208984	0.27951068	-0.034539122	-0.004653617	-0.20438528	-0.030983467	-0.11009375	-0.12157475	-0.08154998	-0.04390102	-0.017496651	-0.08167089	-0.14740422	0.024899138	-0.007968208	0.18285882	0.18885879	-0.55322254	-0.04161298	0.14366788	0.040739123	0.34934422	-0.09265547	-0.10541752	-0.03664802	0.020825388	0.09757745	-0.26671198	0.0013676722	0.039762657	0.24207357	-0.2104258	-0.37785938	-0.033756785	-0.13137047	-0.034396954	-0.049743205	0.35143438	-0.0057684667	0.07685512	-0.3954288	0.04813436	0.08629647	0.3452083	0.2310783	0.1356033	0.08921866	0.23333944	0.013849168	0.06326234	-0.65937763	0.1059946	0.43561748	0.017376348
0.033086564	0.028076502	-0.026894765	0.08425891	-0.032395415	-0.1470051	0.14087564	0.001265576	-0.12080533	0.1870053	-0.047257975	-0.028600182	-0.21775414	-0.046857882	-0.007487475	0.28922898	-0.009615071	0.19237687	0.09985408	-0.08903551	0.04898268	-0.098392345	0.008725939	0.03458616	0.09950214	-0.026899284	-0.07828618	-0.1138261	-0.033200424	0.11719646	-0.010590113	-0.0091606565	0.06771349	-0.04551488	-0.67405975	0.11793488	-0.0018931902	-0.22735143	-0.03397117	-0.22773683	-0.16176428	-0.12665232	0.08693878	0.036437362	-0.27433267	-0.11955992	-0.011527049	0.4742869	-0.025798956	-0.00023989921	-0.04988947	-0.048439212	0.10036278	0.08775368	-0.07200147	-0.13361725	0.053136814	-0.17137702	-0.101652324	0.024013983	-0.117648035	0.04885444	0.15848315	-0.3295548	-0.072280645	-0.051407944	-0.12955248	0.29163498	-0.07836108	-0.12533331	-0.0804085	0.07269069	0.15369457	-0.2615528	-0.073460534	0.101852365	0.01852859	0.00053771015	-0.22687702	-0.13616586	0.102319434	0.114867255	0.03680336	0.3540271	0.14858733	-0.109772734	-0.19520459	0.12513828	-0.050999224	0.2443453	0.09319361	0.014192971	0.018693032	0.0028635615	0.12602596	-0.012381897	-0.3049631	0.18109064	0.4448107	-0.05538322
-0.06396618	-0.11171855	0.028957754	-0.092123374	-0.029444195	-0.43537977	-0.06213035	0.12733127	-0.02681418	0.02747046	0.0076650097	-0.028425504	-0.097304195	0.0409328	0.07681999	0.031897698	0.049972318	-0.0052111354	0.07186905	-0.026781615	0.028828505	-0.094410814	-0.050840013	0.008211384	0.0055735996	-0.10954558	-0.028509492	0.068035185	0.0004860833	0.035143487	-0.015046064	-0.053491928	-0.10935572	-0.06192835	-0.4321379	0.063019685	0.028379677	-0.41904357	-0.059629567	0.031006899	-0.038052134	-0.019482508	0.008027685	-0.013468885	0.66577923	0.0054075904	0.14744379	0.6040991	0.03813915	0.016046613	-0.083805494	-0.067272894	-0.0077777957	-0.031585224	-0.12024958	-0.09666435	0.0014649375	-0.014387716	-0.018808344	0.03405217	-0.007928214	-0.011259341	-0.2344472	-0.47021365	-0.088211805	0.06429922	-0.02292594	0.43563154	-0.074241675	-0.043749373	-0.0015943862	0.07014688	0.07069931	-0.37511957	-0.09394929	0.055761974	0.0069812797	-0.05928885	-0.24868084	-0.08486903	0.031797923	0.023000296	0.0018615397	0.106930405	-0.045275144	-0.046626408	0.012713438	0.0557701	-0.08028512	0.15066594	-0.0822795	0.039169557	-0.08553154	0.06167374	-0.05240327	0.029031293	-0.4159875	0.122074634	0.35729852	0.032971665
-0.24158728	-0.087906905	-0.018381486	0.109003596	-0.056532126	-0.4585877	-0.14523232	0.0060114837	-0.09689535	0.099711426	0.020736055	-0.039003152	-0.1627698	-0.029682098	-0.017996361	0.12556371	0.031042611	0.051793687	0.060064077	0.042702973	0.02471333	-0.023043688	-0.041130595	-0.011230298	-0.02624871	0.0134021	0.028073072	0.06754574	-0.012996282	0.07404043	0.07220414	0.038486455	0.05790306	-0.085818924	-0.2957596	0.11025752	0.049200494	-0.32490396	-0.03699958	0.39389575	-0.018082524	-0.28687006	0.026366688	0.06744516	0.7086266	0.008834297	-0.11706711	0.38908118	-0.049255524	0.071489505	-0.08652405	-0.014474931	-0.04926044	0.12272582	0.075996995	0.028567806	-0.04004023	-0.13930108	-0.07250415	0.041010696	-0.014584462	0.09459045	-0.0960828	-0.19199845	-0.03711014	0.049040914	0.101441585	0.118837655	-0.06705996	-0.09369768	-0.06936282	0.029152235	0.19949822	-0.36721802	-0.038779847	0.053842656	0.028610874	0.17903961	-0.23528448	-0.0982896	-0.045580134	0.044516627	-0.084986515	0.40324837	0.078868	-0.038213708	0.028877057	0.031868983	-0.01949617	0.07731626	0.05504944	-0.021233194	-0.0059592174	0.06865699	-0.13687216	-0.042347178	-0.36180478	0.079979844	0.29424158	0.031641904
-0.18279043	-0.041296903	-0.06000344	-0.060094416	0.0057449834	-0.5801842	-0.12999704	0.0126735335	-0.032870535	0.15999141	0.1011102	-0.04799375	-0.17253166	-0.03442315	-0.0103800045	-0.019291813	0.028749969	-0.01883362	0.09887586	0.032257114	0.11407719	-0.1717332	-0.060294025	0.0042463895	-0.002653959	0.033367105	-0.03607113	0.054864474	-0.0038211907	0.05751239	0.050948385	-0.018367395	0.0280693	-0.111311704	-0.30312362	0.10049179	0.0046322313	-0.28628546	-0.079148635	0.41740784	-0.10696278	-0.28869224	0.030497205	-0.0037921139	0.6195023	0.045356553	-0.017270181	0.5520097	-0.020995324	-0.033694778	-0.09177958	-0.05657756	-0.070512466	0.06469297	-0.07226917	-0.02125406	-0.046214417	-0.028362421	-0.14455566	-0.00613723	-0.019556005	0.067988016	-0.037927467	-0.26854464	-0.03765882	0.123212926	0.0755912	0.45063007	-0.06450773	-0.13088018	-0.0034020555	0.11394676	0.077853754	-0.48191458	-0.050256483	0.12227557	0.02649851	0.052628323	-0.12314741	-0.1324481	0.045402642	0.029770823	-0.063542396	0.08223583	-0.024714258	-0.0060073636	-0.051213074	0.02115769	-0.07658624	0.1217123	0.025438834	-0.07527823	0.028892793	0.113635145	-0.09607378	0.053526234	-0.48734465	0.123444386	0.2759964	0.08734525
0.08939299	-0.07446211	-0.010822341	0.015386866	-0.07619311	-0.3524696	0.029887352	0.26451486	-0.00092101516	0.22351494	-0.19838795	-0.011141581	-0.20960736	0.0068179723	-0.047134213	-0.074621424	0.0023343917	0.18398759	0.17745209	0.15570949	0.004172283	-0.03025215	0.4807086	0.12716879	0.018368926	0.016880311	-0.010195729	0.06811683	0.002262912	0.12551004	0.046324763	0.031757433	0.12922522	0.059732765	-0.10943367	0.09674337	0.12699519	-0.05873674	-0.049823653	0.11520932	0.011241725	-0.388443	0.095523074	-0.035986904	0.23994164	-0.039504293	0.3276598	0.40430462	0.0041604764	-0.049194057	-0.009292274	-0.020803422	0.05668717	-0.15576051	-0.07667407	-0.045049038	0.14054716	-0.11957689	-0.08791569	-0.06519008	-0.19965707	-0.050191578	-0.2165818	-0.25002804	0.050194684	0.119910516	0.1362877	0.18884078	-0.09916291	-0.2205491	-0.030986466	0.05788947	0.06312153	-0.20162393	-0.07067844	0.1546507	-0.008396706	0.0035862734	-0.24916153	-0.11760254	0.13048056	0.0986853	-0.061651237	0.00056173996	0.09961799	0.05956072	0.07377619	0.13157809	0.02862002	0.009632923	0.056919757	0.009246727	0.09684255	0.037817188	-0.18355466	-0.10884016	-0.46092248	0.13397188	0.15582591	0.02805387
-0.035953235	0.05010707	-0.027232308	-0.035281587	-0.043115303	-0.20680255	-0.08461897	-0.14957747	-0.04081238	0.11357931	0.020576729	0.01097711	-0.12761554	-0.019499319	0.029326564	-0.052969214	0.016565492	0.029635932	0.0659557	-0.09289739	0.017267112	-0.14382547	-0.19827385	-0.046384826	-0.002038088	0.05497062	0.0077205496	0.17471485	0.0017995329	0.006412266	-0.04532444	-0.025183195	0.12353575	-0.069617234	-0.5030774	-0.01087173	0.055748373	-0.2239431	-0.04876236	0.49001923	-0.11128844	0.08534487	0.08930927	0.08932271	0.6595122	0.024679175	0.2684192	0.5385154	0.011399952	-0.062948294	-0.17432797	-0.02146132	-0.16172819	-0.09739646	0.042386305	-0.032726828	-0.027130628	-0.060770143	-0.1706009	0.0048129223	-0.091377124	-0.14042555	-0.111387044	-0.53010845	-0.08747271	0.12316689	0.058076013	0.38863096	-0.03317783	0.2224974	-0.03516578	0.10971858	0.04693736	-0.42079404	0.0016721233	0.07088001	0.049803987	0.10220927	-0.29139104	-0.08371388	0.0681312	-0.08693757	-0.16187315	-0.029050335	-0.01688798	0.13866279	0.0033154276	-0.06883505	-0.05708374	0.09773019	0.006598718	-0.081749365	0.03908673	-0.004616983	-0.19947024	-0.084693655	-0.41665232	0.10896838	0.43112516	0.012389428
-0.15725656	-0.0066180076	0.016060984	-0.057533823	-0.047220744	-0.4665889	-0.03213189	0.068376	0.056045543	0.06822268	-0.16392271	-0.013484394	-0.16142981	0.0074289697	0.004726861	-0.01198826	0.044683225	0.036452834	0.105180524	-0.026323138	0.07172203	-0.005638433	0.0042564506	0.022813277	-0.016910374	-0.004964476	-0.023933265	-0.027790537	-0.008779627	0.06967499	0.103397824	-0.023035064	0.045192443	-0.02658728	-0.40106893	0.11254074	0.10503631	-0.19866218	-0.07945235	0.45061627	-0.03904437	-0.1371764	0.08302781	0.00778268	0.4753158	-5.4746764e-05	0.063833594	0.4945096	-0.0070244693	-0.046877902	-0.17759578	0.0006854933	-0.10000887	-0.102735445	-0.06077185	-0.08761865	0.117429	-0.07152417	-0.10466538	-0.02543164	-0.07009119	-0.030551113	-0.09498274	-0.40972346	-0.020261034	0.08660433	0.078218445	0.11669642	-0.074006744	-0.17381288	-0.060277406	0.08766296	0.09900448	-0.38569656	-0.04358523	0.12605934	0.023653815	0.047354534	-0.28968555	-0.046017148	0.02500089	-0.012255982	-0.08662688	0.18584612	0.09702394	-0.00078100245	0.02112693	-0.050235175	-0.042277265	0.010731958	-0.0055777654	-0.07068607	0.020107517	0.054029185	-0.08218016	-0.024981443	-0.40732226	0.098647185	0.35430902	0.07369704
